Experiment Index,Algorithm,Data Type,Size,Structure,Trial,Time(ms)
57,BubbleSortWhileNeeded,int,100,averageCase,53,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,54,0.04
57,BubbleSortWhileNeeded,int,100,averageCase,55,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,56,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,57,0.05
57,BubbleSortWhileNeeded,int,100,averageCase,58,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,59,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,60,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,61,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,62,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,63,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,64,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,65,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,66,0.04
57,BubbleSortWhileNeeded,int,100,averageCase,67,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,68,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,69,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,70,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,71,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,72,0.04
57,BubbleSortWhileNeeded,int,100,averageCase,73,0.04
57,BubbleSortWhileNeeded,int,100,averageCase,74,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,75,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,76,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,77,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,78,0.04
57,BubbleSortWhileNeeded,int,100,averageCase,79,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,80,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,81,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,82,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,83,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,84,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,85,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,86,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,87,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,88,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,89,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,90,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,91,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,92,0.04
57,BubbleSortWhileNeeded,int,100,averageCase,93,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,94,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,95,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,96,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,97,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,98,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,99,0.03
57,BubbleSortWhileNeeded,int,100,averageCase,100,0.03
58,BubbleSortWhileNeeded,int,1000,bestCase,1,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,2,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,3,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,4,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,5,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,6,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,7,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,8,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,9,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,10,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,11,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,12,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,13,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,14,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,15,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,16,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,17,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,18,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,19,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,20,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,21,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,22,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,23,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,24,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,25,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,26,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,27,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,28,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,29,0.01
58,BubbleSortWhileNeeded,int,1000,bestCase,30,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,31,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,32,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,33,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,34,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,35,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,36,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,37,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,38,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,39,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,40,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,41,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,42,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,43,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,44,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,45,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,46,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,47,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,48,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,49,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,50,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,51,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,52,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,53,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,54,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,55,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,56,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,57,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,58,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,59,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,60,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,61,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,62,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,63,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,64,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,65,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,66,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,67,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,68,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,69,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,70,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,71,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,72,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,73,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,74,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,75,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,76,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,77,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,78,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,79,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,80,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,81,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,82,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,83,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,84,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,85,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,86,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,87,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,88,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,89,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,90,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,91,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,92,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,93,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,94,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,95,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,96,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,97,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,98,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,99,0.00
58,BubbleSortWhileNeeded,int,1000,bestCase,100,0.00
59,BubbleSortWhileNeeded,int,1000,worstCase,1,3.30
59,BubbleSortWhileNeeded,int,1000,worstCase,2,3.10
59,BubbleSortWhileNeeded,int,1000,worstCase,3,3.07
59,BubbleSortWhileNeeded,int,1000,worstCase,4,3.02
59,BubbleSortWhileNeeded,int,1000,worstCase,5,4.10
59,BubbleSortWhileNeeded,int,1000,worstCase,6,15.93
59,BubbleSortWhileNeeded,int,1000,worstCase,7,3.16
59,BubbleSortWhileNeeded,int,1000,worstCase,8,3.30
59,BubbleSortWhileNeeded,int,1000,worstCase,9,3.34
59,BubbleSortWhileNeeded,int,1000,worstCase,10,3.21
59,BubbleSortWhileNeeded,int,1000,worstCase,11,3.23
59,BubbleSortWhileNeeded,int,1000,worstCase,12,3.31
59,BubbleSortWhileNeeded,int,1000,worstCase,13,3.31
59,BubbleSortWhileNeeded,int,1000,worstCase,14,3.33
59,BubbleSortWhileNeeded,int,1000,worstCase,15,3.64
59,BubbleSortWhileNeeded,int,1000,worstCase,16,3.31
59,BubbleSortWhileNeeded,int,1000,worstCase,17,9.23
59,BubbleSortWhileNeeded,int,1000,worstCase,18,1.46
59,BubbleSortWhileNeeded,int,1000,worstCase,19,1.46
59,BubbleSortWhileNeeded,int,1000,worstCase,20,1.42
59,BubbleSortWhileNeeded,int,1000,worstCase,21,1.43
59,BubbleSortWhileNeeded,int,1000,worstCase,22,1.38
59,BubbleSortWhileNeeded,int,1000,worstCase,23,1.40
59,BubbleSortWhileNeeded,int,1000,worstCase,24,1.37
59,BubbleSortWhileNeeded,int,1000,worstCase,25,1.38
59,BubbleSortWhileNeeded,int,1000,worstCase,26,1.37
59,BubbleSortWhileNeeded,int,1000,worstCase,27,1.36
59,BubbleSortWhileNeeded,int,1000,worstCase,28,1.28
59,BubbleSortWhileNeeded,int,1000,worstCase,29,1.31
59,BubbleSortWhileNeeded,int,1000,worstCase,30,1.29
59,BubbleSortWhileNeeded,int,1000,worstCase,31,1.30
59,BubbleSortWhileNeeded,int,1000,worstCase,32,1.31
59,BubbleSortWhileNeeded,int,1000,worstCase,33,1.31
59,BubbleSortWhileNeeded,int,1000,worstCase,34,1.31
59,BubbleSortWhileNeeded,int,1000,worstCase,35,1.28
59,BubbleSortWhileNeeded,int,1000,worstCase,36,1.29
59,BubbleSortWhileNeeded,int,1000,worstCase,37,1.29
59,BubbleSortWhileNeeded,int,1000,worstCase,38,1.30
59,BubbleSortWhileNeeded,int,1000,worstCase,39,1.28
59,BubbleSortWhileNeeded,int,1000,worstCase,40,1.28
59,BubbleSortWhileNeeded,int,1000,worstCase,41,1.34
59,BubbleSortWhileNeeded,int,1000,worstCase,42,1.27
59,BubbleSortWhileNeeded,int,1000,worstCase,43,1.27
59,BubbleSortWhileNeeded,int,1000,worstCase,44,1.28
59,BubbleSortWhileNeeded,int,1000,worstCase,45,1.29
59,BubbleSortWhileNeeded,int,1000,worstCase,46,1.29
59,BubbleSortWhileNeeded,int,1000,worstCase,47,1.26
59,BubbleSortWhileNeeded,int,1000,worstCase,48,1.26
59,BubbleSortWhileNeeded,int,1000,worstCase,49,1.29
59,BubbleSortWhileNeeded,int,1000,worstCase,50,1.27
59,BubbleSortWhileNeeded,int,1000,worstCase,51,1.26
59,BubbleSortWhileNeeded,int,1000,worstCase,52,1.28
59,BubbleSortWhileNeeded,int,1000,worstCase,53,1.29
59,BubbleSortWhileNeeded,int,1000,worstCase,54,1.36
59,BubbleSortWhileNeeded,int,1000,worstCase,55,1.29
59,BubbleSortWhileNeeded,int,1000,worstCase,56,1.39
59,BubbleSortWhileNeeded,int,1000,worstCase,57,1.25
59,BubbleSortWhileNeeded,int,1000,worstCase,58,1.26
59,BubbleSortWhileNeeded,int,1000,worstCase,59,1.25
59,BubbleSortWhileNeeded,int,1000,worstCase,60,1.25
59,BubbleSortWhileNeeded,int,1000,worstCase,61,1.27
59,BubbleSortWhileNeeded,int,1000,worstCase,62,1.27
59,BubbleSortWhileNeeded,int,1000,worstCase,63,1.30
59,BubbleSortWhileNeeded,int,1000,worstCase,64,1.30
59,BubbleSortWhileNeeded,int,1000,worstCase,65,1.35
59,BubbleSortWhileNeeded,int,1000,worstCase,66,1.46
59,BubbleSortWhileNeeded,int,1000,worstCase,67,1.30
59,BubbleSortWhileNeeded,int,1000,worstCase,68,1.32
59,BubbleSortWhileNeeded,int,1000,worstCase,69,1.32
59,BubbleSortWhileNeeded,int,1000,worstCase,70,1.33
59,BubbleSortWhileNeeded,int,1000,worstCase,71,1.35
59,BubbleSortWhileNeeded,int,1000,worstCase,72,1.37
59,BubbleSortWhileNeeded,int,1000,worstCase,73,1.32
59,BubbleSortWhileNeeded,int,1000,worstCase,74,1.36
59,BubbleSortWhileNeeded,int,1000,worstCase,75,1.52
59,BubbleSortWhileNeeded,int,1000,worstCase,76,2.43
59,BubbleSortWhileNeeded,int,1000,worstCase,77,1.46
59,BubbleSortWhileNeeded,int,1000,worstCase,78,1.52
59,BubbleSortWhileNeeded,int,1000,worstCase,79,1.38
59,BubbleSortWhileNeeded,int,1000,worstCase,80,1.32
59,BubbleSortWhileNeeded,int,1000,worstCase,81,1.41
59,BubbleSortWhileNeeded,int,1000,worstCase,82,1.40
59,BubbleSortWhileNeeded,int,1000,worstCase,83,1.33
59,BubbleSortWhileNeeded,int,1000,worstCase,84,1.38
59,BubbleSortWhileNeeded,int,1000,worstCase,85,1.36
59,BubbleSortWhileNeeded,int,1000,worstCase,86,1.32
59,BubbleSortWhileNeeded,int,1000,worstCase,87,1.38
59,BubbleSortWhileNeeded,int,1000,worstCase,88,1.59
59,BubbleSortWhileNeeded,int,1000,worstCase,89,1.38
59,BubbleSortWhileNeeded,int,1000,worstCase,90,1.48
59,BubbleSortWhileNeeded,int,1000,worstCase,91,1.34
59,BubbleSortWhileNeeded,int,1000,worstCase,92,1.47
59,BubbleSortWhileNeeded,int,1000,worstCase,93,1.29
59,BubbleSortWhileNeeded,int,1000,worstCase,94,1.38
59,BubbleSortWhileNeeded,int,1000,worstCase,95,1.51
59,BubbleSortWhileNeeded,int,1000,worstCase,96,1.29
59,BubbleSortWhileNeeded,int,1000,worstCase,97,1.26
59,BubbleSortWhileNeeded,int,1000,worstCase,98,1.28
59,BubbleSortWhileNeeded,int,1000,worstCase,99,3.16
59,BubbleSortWhileNeeded,int,1000,worstCase,100,1.33
60,BubbleSortWhileNeeded,int,1000,averageCase,1,1.02
60,BubbleSortWhileNeeded,int,1000,averageCase,2,1.59
60,BubbleSortWhileNeeded,int,1000,averageCase,3,0.99
60,BubbleSortWhileNeeded,int,1000,averageCase,4,1.05
60,BubbleSortWhileNeeded,int,1000,averageCase,5,0.93
60,BubbleSortWhileNeeded,int,1000,averageCase,6,0.96
60,BubbleSortWhileNeeded,int,1000,averageCase,7,1.20
60,BubbleSortWhileNeeded,int,1000,averageCase,8,1.06
60,BubbleSortWhileNeeded,int,1000,averageCase,9,0.99
60,BubbleSortWhileNeeded,int,1000,averageCase,10,0.94
60,BubbleSortWhileNeeded,int,1000,averageCase,11,0.98
60,BubbleSortWhileNeeded,int,1000,averageCase,12,1.08
60,BubbleSortWhileNeeded,int,1000,averageCase,13,1.02
60,BubbleSortWhileNeeded,int,1000,averageCase,14,0.94
60,BubbleSortWhileNeeded,int,1000,averageCase,15,1.01
60,BubbleSortWhileNeeded,int,1000,averageCase,16,1.14
60,BubbleSortWhileNeeded,int,1000,averageCase,17,0.98
60,BubbleSortWhileNeeded,int,1000,averageCase,18,1.03
60,BubbleSortWhileNeeded,int,1000,averageCase,19,1.06
60,BubbleSortWhileNeeded,int,1000,averageCase,20,0.98
60,BubbleSortWhileNeeded,int,1000,averageCase,21,0.96
60,BubbleSortWhileNeeded,int,1000,averageCase,22,1.00
60,BubbleSortWhileNeeded,int,1000,averageCase,23,0.98
60,BubbleSortWhileNeeded,int,1000,averageCase,24,0.98
60,BubbleSortWhileNeeded,int,1000,averageCase,25,0.99
60,BubbleSortWhileNeeded,int,1000,averageCase,26,0.99
60,BubbleSortWhileNeeded,int,1000,averageCase,27,1.02
60,BubbleSortWhileNeeded,int,1000,averageCase,28,1.11
60,BubbleSortWhileNeeded,int,1000,averageCase,29,0.93
60,BubbleSortWhileNeeded,int,1000,averageCase,30,1.17
60,BubbleSortWhileNeeded,int,1000,averageCase,31,1.07
60,BubbleSortWhileNeeded,int,1000,averageCase,32,0.97
60,BubbleSortWhileNeeded,int,1000,averageCase,33,0.93
60,BubbleSortWhileNeeded,int,1000,averageCase,34,1.00
60,BubbleSortWhileNeeded,int,1000,averageCase,35,1.02
60,BubbleSortWhileNeeded,int,1000,averageCase,36,1.11
60,BubbleSortWhileNeeded,int,1000,averageCase,37,1.49
60,BubbleSortWhileNeeded,int,1000,averageCase,38,1.44
60,BubbleSortWhileNeeded,int,1000,averageCase,39,1.11
60,BubbleSortWhileNeeded,int,1000,averageCase,40,0.98
60,BubbleSortWhileNeeded,int,1000,averageCase,41,0.98
60,BubbleSortWhileNeeded,int,1000,averageCase,42,0.95
60,BubbleSortWhileNeeded,int,1000,averageCase,43,1.01
60,BubbleSortWhileNeeded,int,1000,averageCase,44,1.01
60,BubbleSortWhileNeeded,int,1000,averageCase,45,0.99
60,BubbleSortWhileNeeded,int,1000,averageCase,46,1.18
60,BubbleSortWhileNeeded,int,1000,averageCase,47,0.98
60,BubbleSortWhileNeeded,int,1000,averageCase,48,1.06
60,BubbleSortWhileNeeded,int,1000,averageCase,49,0.98
60,BubbleSortWhileNeeded,int,1000,averageCase,50,1.01
60,BubbleSortWhileNeeded,int,1000,averageCase,51,0.93
60,BubbleSortWhileNeeded,int,1000,averageCase,52,0.93
60,BubbleSortWhileNeeded,int,1000,averageCase,53,1.06
60,BubbleSortWhileNeeded,int,1000,averageCase,54,1.04
60,BubbleSortWhileNeeded,int,1000,averageCase,55,1.38
60,BubbleSortWhileNeeded,int,1000,averageCase,56,1.37
60,BubbleSortWhileNeeded,int,1000,averageCase,57,2.19
60,BubbleSortWhileNeeded,int,1000,averageCase,58,0.94
60,BubbleSortWhileNeeded,int,1000,averageCase,59,0.95
60,BubbleSortWhileNeeded,int,1000,averageCase,60,0.95
60,BubbleSortWhileNeeded,int,1000,averageCase,61,0.92
60,BubbleSortWhileNeeded,int,1000,averageCase,62,0.97
60,BubbleSortWhileNeeded,int,1000,averageCase,63,0.98
60,BubbleSortWhileNeeded,int,1000,averageCase,64,0.94
60,BubbleSortWhileNeeded,int,1000,averageCase,65,0.89
60,BubbleSortWhileNeeded,int,1000,averageCase,66,0.92
60,BubbleSortWhileNeeded,int,1000,averageCase,67,0.95
60,BubbleSortWhileNeeded,int,1000,averageCase,68,1.00
60,BubbleSortWhileNeeded,int,1000,averageCase,69,0.96
60,BubbleSortWhileNeeded,int,1000,averageCase,70,1.17
60,BubbleSortWhileNeeded,int,1000,averageCase,71,0.96
60,BubbleSortWhileNeeded,int,1000,averageCase,72,0.91
60,BubbleSortWhileNeeded,int,1000,averageCase,73,0.95
60,BubbleSortWhileNeeded,int,1000,averageCase,74,1.00
60,BubbleSortWhileNeeded,int,1000,averageCase,75,0.96
60,BubbleSortWhileNeeded,int,1000,averageCase,76,1.01
60,BubbleSortWhileNeeded,int,1000,averageCase,77,0.98
60,BubbleSortWhileNeeded,int,1000,averageCase,78,0.96
60,BubbleSortWhileNeeded,int,1000,averageCase,79,0.99
60,BubbleSortWhileNeeded,int,1000,averageCase,80,0.96
60,BubbleSortWhileNeeded,int,1000,averageCase,81,0.99
60,BubbleSortWhileNeeded,int,1000,averageCase,82,0.99
60,BubbleSortWhileNeeded,int,1000,averageCase,83,1.03
60,BubbleSortWhileNeeded,int,1000,averageCase,84,0.99
60,BubbleSortWhileNeeded,int,1000,averageCase,85,0.99
60,BubbleSortWhileNeeded,int,1000,averageCase,86,1.22
60,BubbleSortWhileNeeded,int,1000,averageCase,87,0.97
60,BubbleSortWhileNeeded,int,1000,averageCase,88,0.99
60,BubbleSortWhileNeeded,int,1000,averageCase,89,0.98
60,BubbleSortWhileNeeded,int,1000,averageCase,90,1.03
60,BubbleSortWhileNeeded,int,1000,averageCase,91,1.03
60,BubbleSortWhileNeeded,int,1000,averageCase,92,1.08
60,BubbleSortWhileNeeded,int,1000,averageCase,93,0.98
60,BubbleSortWhileNeeded,int,1000,averageCase,94,0.98
60,BubbleSortWhileNeeded,int,1000,averageCase,95,1.06
60,BubbleSortWhileNeeded,int,1000,averageCase,96,1.02
60,BubbleSortWhileNeeded,int,1000,averageCase,97,0.98
60,BubbleSortWhileNeeded,int,1000,averageCase,98,1.00
60,BubbleSortWhileNeeded,int,1000,averageCase,99,1.00
60,BubbleSortWhileNeeded,int,1000,averageCase,100,0.98
61,BubbleSortWhileNeeded,int,10000,bestCase,1,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,2,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,3,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,4,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,5,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,6,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,7,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,8,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,9,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,10,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,11,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,12,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,13,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,14,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,15,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,16,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,17,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,18,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,19,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,20,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,21,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,22,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,23,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,24,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,25,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,26,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,27,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,28,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,29,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,30,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,31,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,32,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,33,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,34,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,35,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,36,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,37,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,38,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,39,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,40,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,41,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,42,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,43,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,44,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,45,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,46,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,47,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,48,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,49,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,50,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,51,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,52,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,53,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,54,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,55,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,56,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,57,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,58,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,59,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,60,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,61,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,62,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,63,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,64,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,65,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,66,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,67,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,68,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,69,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,70,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,71,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,72,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,73,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,74,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,75,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,76,0.23
61,BubbleSortWhileNeeded,int,10000,bestCase,77,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,78,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,79,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,80,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,81,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,82,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,83,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,84,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,85,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,86,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,87,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,88,0.01
61,BubbleSortWhileNeeded,int,10000,bestCase,89,0.01
